generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_disturbance
    zero_degree_term     included
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue           9999.0000
       weighted_mean     -6.3902939E+00 mgal
            maxvalue      2.7325794E+02 mgal
            minvalue     -1.2119740E+02 mgal
         signal_wrms      2.8036039E+01 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_disturbance
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           327.1000     -9.6000       0.00      -30.062947517528
           327.2000     -9.6000       0.00      -22.968970104209
           327.3000     -9.6000       0.00      -23.547033495674
           327.4000     -9.6000       0.00      -22.819162768961
           327.5000     -9.6000       0.00      -23.122167320899
           327.6000     -9.6000       0.00      -22.568176345139
           327.7000     -9.6000       0.00      -24.778865822483
           327.8000     -9.6000       0.00      -26.630971929187
           327.9000     -9.6000       0.00      -29.205421462386
           328.0000     -9.6000       0.00      -28.867693135837
           328.1000     -9.6000       0.00      -21.020035913466
           328.2000     -9.6000       0.00      -20.369191626735
           328.3000     -9.6000       0.00      -25.833573045553
           328.4000     -9.6000       0.00      -23.064253533001
           328.5000     -9.6000       0.00      -25.715806270910
           328.6000     -9.6000       0.00      -26.421740302673
           328.7000     -9.6000       0.00      -28.232060944333
           328.8000     -9.6000       0.00      -30.861147676831
           328.9000     -9.6000       0.00      -25.455593569745
           329.0000     -9.6000       0.00      -22.264564439212
           319.0000     -9.7000     551.00       -8.930596137979
           319.1000     -9.7000     421.00      -23.010931798773
           319.2000     -9.7000     457.00      -28.516057321148
           319.3000     -9.7000     436.00      -17.796303909634
           319.4000     -9.7000     416.00      -16.970530824345
           319.5000     -9.7000     442.00       -6.484285967012
           319.6000     -9.7000     422.00      -11.875138921447
           319.7000     -9.7000     429.00      -17.059884604720
           319.8000     -9.7000     414.00      -24.451809769310
           319.9000     -9.7000     446.00      -16.663458951527
           320.0000     -9.7000     460.00       -5.057535715558
           320.1000     -9.7000     415.00       -5.360792360065
           320.2000     -9.7000     438.00       -4.558299613500
           320.3000     -9.7000     476.00       -4.559599100240
           320.4000     -9.7000     501.00        0.560990064891
           320.5000     -9.7000     474.00        5.752098127942
           320.6000     -9.7000     459.00       13.023311740668
           320.7000     -9.7000     468.00       14.536780532737
           320.8000     -9.7000     486.00       11.232549679541
           320.9000     -9.7000     500.00       10.970514437325
           321.0000     -9.7000     441.00        1.801175348071
           321.1000     -9.7000     431.00      -15.070340454848
           321.2000     -9.7000     621.00      -28.553450080082
           321.3000     -9.7000     608.00      -49.066173600920
           321.4000     -9.7000     637.00      -51.846895639684
           321.5000     -9.7000     605.00      -32.655409653159
           321.6000     -9.7000     520.00      -21.282790413935
           321.7000     -9.7000     366.00      -19.019895162309
           321.8000     -9.7000     325.00      -16.344898359755
           321.9000     -9.7000     265.00      -20.115952941957
           322.0000     -9.7000     288.00      -27.230040537773
           322.1000     -9.7000     227.00      -19.816794468852
           322.2000     -9.7000     213.00      -15.858464595553
           322.3000     -9.7000     183.00      -13.327253125262
           322.4000     -9.7000     138.00      -15.062330547622
           322.5000     -9.7000     126.00      -19.549263466168
           322.6000     -9.7000     163.00      -15.998104700721
           322.7000     -9.7000     141.00      -15.803968154948
           322.8000     -9.7000     135.00      -17.887284832163
           322.9000     -9.7000     143.00      -15.074189179742
           323.0000     -9.7000     158.00       -9.959507245405
           323.1000     -9.7000     197.00        1.336664255192
           323.2000     -9.7000     257.00       12.020571531579
           323.3000     -9.7000     291.00       19.118792778450
           323.4000     -9.7000     190.00       20.537179729807
           323.5000     -9.7000     180.00       27.806948430253
           323.6000     -9.7000     231.00       36.903970873148
           323.7000     -9.7000     172.00       26.951055681401
           323.8000     -9.7000     105.00       13.088593830979
           323.9000     -9.7000      91.00       -0.672540898528
           324.0000     -9.7000      60.00      -18.534169203832
           324.1000     -9.7000      13.00      -33.238714719985
           324.2000     -9.7000       5.00      -38.170346858379
           324.3000     -9.7000       0.00      -20.642493968737
           324.4000     -9.7000       0.00       -2.922055640475
           324.5000     -9.7000       0.00        7.890116302534
           324.6000     -9.7000       0.00       17.493002419755
           324.7000     -9.7000       0.00       20.145528597126
           324.8000     -9.7000       0.00      -11.906157458164
           324.9000     -9.7000       0.00      -54.083978393749
           325.0000     -9.7000       0.00      -63.960994843981
           325.1000     -9.7000       0.00      -74.281081773009
           325.2000     -9.7000       0.00      -62.064649682902
           325.3000     -9.7000       0.00      -41.891154930163
           325.4000     -9.7000       0.00      -51.315271788788
           325.5000     -9.7000       0.00      -48.775959844249
           325.6000     -9.7000       0.00      -20.144082205142
           325.7000     -9.7000       0.00       63.726554275867
           325.8000     -9.7000       0.00       15.810735336430
           325.9000     -9.7000       0.00      -41.772280617458
           326.0000     -9.7000       0.00      -41.173699416674
           326.1000     -9.7000       0.00      -40.938271970603
           326.2000     -9.7000       0.00      -42.617256408839
           326.3000     -9.7000       0.00      -41.770990976175
           326.4000     -9.7000       0.00      -41.383298046149
           326.5000     -9.7000       0.00      -40.776675546184
           326.6000     -9.7000       0.00      -37.212447284851
           326.7000     -9.7000       0.00      -37.827849679495
           326.8000     -9.7000       0.00      -35.874531308089
           326.9000     -9.7000       0.00      -33.382464865994
           327.0000     -9.7000       0.00      -35.197607412485
           327.1000     -9.7000       0.00      -36.192667744039
           327.2000     -9.7000       0.00      -33.261029742526
           327.3000     -9.7000       0.00      -31.499469993435
           327.4000     -9.7000       0.00      -28.710205199722
           327.5000     -9.7000       0.00      -31.106883787757
           327.6000     -9.7000       0.00      -24.845076016611
           327.7000     -9.7000       0.00      -29.089954663064
           327.8000     -9.7000       0.00      -23.483727962947
           327.9000     -9.7000       0.00      -23.663144923702
           328.0000     -9.7000       0.00      -23.043734863748
           328.1000     -9.7000       0.00      -20.195610424167
           328.2000     -9.7000       0.00      -21.089624089399
           328.3000     -9.7000       0.00      -19.315871837300
           328.4000     -9.7000       0.00      -14.897587798401
           328.5000     -9.7000       0.00      -20.486042203238
           328.6000     -9.7000       0.00      -17.980396530426
           328.7000     -9.7000       0.00      -23.714021179622
           328.8000     -9.7000       0.00      -27.519270380338
           328.9000     -9.7000       0.00      -25.984823592751
           329.0000     -9.7000       0.00      -25.905110347324
           319.0000     -9.8000     539.00       -6.820485502779
           319.1000     -9.8000     461.00      -23.038511709395
           319.2000     -9.8000     527.00       -7.556273216558
           319.3000     -9.8000     799.00        4.601214742905
           319.4000     -9.8000     450.00      -11.612484458645
           319.5000     -9.8000     474.00       -6.324111965661
           319.6000     -9.8000     464.00      -12.299201203625
           319.7000     -9.8000     463.00      -14.840789836512
           319.8000     -9.8000     434.00      -19.352170030906
           319.9000     -9.8000     423.00      -14.360987401751
           320.0000     -9.8000     456.00       -4.013553188642
           320.1000     -9.8000     431.00       -2.069293751106
           320.2000     -9.8000     487.00       -4.194736024310
           320.3000     -9.8000     494.00        0.590358439112
           320.4000     -9.8000     520.00        4.406135629154
           320.5000     -9.8000     443.00        6.715520990319
           320.6000     -9.8000     427.00        6.966021455490
           320.7000     -9.8000     418.00        8.042108109585
           320.8000     -9.8000     412.00        0.239666299073
           320.9000     -9.8000     505.00       -0.847390604442
           321.0000     -9.8000     387.00      -21.684373527897
           321.1000     -9.8000     392.00      -40.430651679557
           321.2000     -9.8000     566.00      -40.208905718586
           321.3000     -9.8000     615.00      -37.895636944185
           321.4000     -9.8000     669.00      -37.596277964091
           321.5000     -9.8000     694.00      -32.961414703792
           321.6000     -9.8000     584.00      -22.598186378175
           321.7000     -9.8000     431.00      -18.232679614094
           321.8000     -9.8000     345.00      -11.286925049170
           321.9000     -9.8000     326.00       -7.561316649962
           322.0000     -9.8000     281.00      -14.726331961690
           322.1000     -9.8000     297.00       -7.558041531119
           322.2000     -9.8000     251.00       -4.663768183200
           322.3000     -9.8000     187.00       -2.476285749431
           322.4000     -9.8000     151.00       -7.206667379833
           322.5000     -9.8000     189.00      -11.152103082956
           322.6000     -9.8000      65.00      -20.340054643775
           322.7000     -9.8000      28.00      -24.762725155547
           322.8000     -9.8000     163.00      -13.158279833725
           322.9000     -9.8000     199.00      -11.521116116242
           323.0000     -9.8000     196.00       -7.849992883635
           323.1000     -9.8000     191.00        6.665357180857
           323.2000     -9.8000     283.00       17.485147813723
           323.3000     -9.8000     236.00       19.712676942341
           323.4000     -9.8000     230.00       21.822192507415
           323.5000     -9.8000     211.00       28.808316347018
           323.6000     -9.8000     163.00       31.261386150305
           323.7000     -9.8000     159.00       24.409448881890
           323.8000     -9.8000     130.00        4.219632158708
           323.9000     -9.8000     116.00      -15.303985744808
           324.0000     -9.8000      94.00      -24.424957225300
           324.1000     -9.8000      52.00      -26.666722020430
           324.2000     -9.8000       0.00      -24.040393549107
           324.3000     -9.8000       0.00        1.024219027990
           324.4000     -9.8000       0.00       12.021740302082
           324.5000     -9.8000       0.00       26.872078189655
           324.6000     -9.8000       0.00       31.902679608642
           324.7000     -9.8000       0.00      -17.064979099857
           324.8000     -9.8000       0.00      -61.408766022808
           324.9000     -9.8000       0.00      -71.323767618203
           325.0000     -9.8000       0.00      -70.215663662765
           325.1000     -9.8000       0.00      -65.940976238643
           325.2000     -9.8000       0.00      -54.948963983747
           325.3000     -9.8000       0.00      -49.650957476111
           325.4000     -9.8000       0.00      -35.371403875928
           325.5000     -9.8000       0.00      -33.901136863435
           325.6000     -9.8000       0.00      -21.864777097846
           325.7000     -9.8000       0.00       50.021695800595
           325.8000     -9.8000       0.00       12.887067814837
           325.9000     -9.8000       0.00      -40.533403411480
           326.0000     -9.8000       0.00      -44.239394775580
           326.1000     -9.8000       0.00      -44.340131681508
           326.2000     -9.8000       0.00      -39.317575893172
           326.3000     -9.8000       0.00      -37.472577471576
           326.4000     -9.8000       0.00      -33.126136638373
           326.5000     -9.8000       0.00      -32.480674726010
           326.6000     -9.8000       0.00      -32.161160702238
           326.7000     -9.8000       0.00      -34.536964784770
           326.8000     -9.8000       0.00      -30.696885096937
           326.9000     -9.8000       0.00      -30.163010634965
           327.0000     -9.8000       0.00      -29.168448925532
           327.1000     -9.8000       0.00      -30.399074063858
           327.2000     -9.8000       0.00      -30.981505176442
           327.3000     -9.8000       0.00      -27.540829939632
           327.4000     -9.8000       0.00      -23.602948875023
           327.5000     -9.8000       0.00      -23.814312158166
           327.6000     -9.8000       0.00      -20.782921482976
           327.7000     -9.8000       0.00      -21.239168067666
           327.8000     -9.8000       0.00      -19.286688287501
           327.9000     -9.8000       0.00      -19.317738702895
           328.0000     -9.8000       0.00      -20.035610668145
           328.1000     -9.8000       0.00      -21.441751816909
           328.2000     -9.8000       0.00      -22.971246501591
           328.3000     -9.8000       0.00      -19.593020074993
           328.4000     -9.8000       0.00      -15.004374425764
           328.5000     -9.8000       0.00      -14.881823202018
           328.6000     -9.8000       0.00      -14.499059548712
           328.7000     -9.8000       0.00      -17.474121519712
           328.8000     -9.8000       0.00      -19.759180664103
           328.9000     -9.8000       0.00      -17.568833127335
           329.0000     -9.8000       0.00      -12.525450079082
           319.0000     -9.9000     918.00        8.379078124499
           319.1000     -9.9000     630.00       -1.137512502325
           319.2000     -9.9000     635.00       -3.687000707586
           319.3000     -9.9000     530.00      -12.045317811982
           319.4000     -9.9000     518.00      -10.180620533085
           319.5000     -9.9000     603.00        7.050047056367
           319.6000     -9.9000     552.00        3.607876387157
           319.7000     -9.9000     482.00      -10.261645402210
           319.8000     -9.9000     458.00      -11.957791601525
           319.9000     -9.9000     440.00      -10.966232270704
           320.0000     -9.9000     456.00       -2.685987085727
           320.1000     -9.9000     473.00       -3.574794406980
           320.2000     -9.9000     506.00        2.379424221566
           320.3000     -9.9000     505.00       -1.232807989027
           320.4000     -9.9000     478.00        0.056742686461
           320.5000     -9.9000     471.00        1.550046909493
           320.6000     -9.9000     438.00        5.419407748342
           320.7000     -9.9000     417.00        3.800339534266
           320.8000     -9.9000     422.00       -4.341593194823
           320.9000     -9.9000     366.00      -17.518843347197
           321.0000     -9.9000     421.00      -27.214764776318
           321.1000     -9.9000     407.00      -43.421090525619
           321.2000     -9.9000     334.00      -52.540043346738
           321.3000     -9.9000     440.00      -53.035513567323
           321.4000     -9.9000     541.00      -40.349637810344
           321.5000     -9.9000     610.00      -31.659967493702
           321.6000     -9.9000     544.00      -23.645799280381
           321.7000     -9.9000     416.00      -16.230708275167
           321.8000     -9.9000     421.00       -2.686689636633
           321.9000     -9.9000     331.00        1.511834289758
           322.0000     -9.9000     380.00       -2.658479825079
           322.1000     -9.9000     289.00       -1.826300556829
           322.2000     -9.9000     244.00        1.291275215287
           322.3000     -9.9000     223.00        7.818805769944
           322.4000     -9.9000     270.00       11.296180046294
           322.5000     -9.9000     245.00        2.785488784696
           322.6000     -9.9000     123.00       -6.643759260783
           322.7000     -9.9000     136.00      -17.615527744930
           322.8000     -9.9000      20.00      -16.408914574129
           322.9000     -9.9000      82.00      -18.725381706908
           323.0000     -9.9000      85.00      -14.621941045334
           323.1000     -9.9000     141.00        3.836995987427
           323.2000     -9.9000     273.00       10.933691824100
           323.3000     -9.9000     174.00       10.806931059015
           323.4000     -9.9000     211.00        8.949105670197
           323.5000     -9.9000     160.00       20.534266416838
           323.6000     -9.9000     149.00       23.624267577738
           323.7000     -9.9000     142.00       13.721228243391
           323.8000     -9.9000     111.00       -5.558161269725
           323.9000     -9.9000      76.00      -21.510614133824
           324.0000     -9.9000      64.00      -19.921391981548
           324.1000     -9.9000       0.00      -14.131199350409
           324.2000     -9.9000       0.00       -4.373955248305
           324.3000     -9.9000       0.00       23.914962455862
           324.4000     -9.9000       0.00       35.439833722428
           324.5000     -9.9000       0.00       38.068605522668
           324.6000     -9.9000       0.00       18.279311194647
           324.7000     -9.9000       0.00      -24.283828979321
           324.8000     -9.9000       0.00      -63.625805866963
           324.9000     -9.9000       0.00      -72.633472861838
           325.0000     -9.9000       0.00      -64.478593782802
           325.1000     -9.9000       0.00      -56.670986398899
           325.2000     -9.9000       0.00      -49.962548143867
           325.3000     -9.9000       0.00      -46.235531744188
           325.4000     -9.9000       0.00      -15.378556561174
           325.5000     -9.9000       0.00      -17.113711862748
           325.6000     -9.9000       0.00      -24.104495515509
           325.7000     -9.9000       0.00       -3.635306025629
           325.8000     -9.9000       0.00      -14.174349678697
           325.9000     -9.9000       0.00      -36.831774219337
           326.0000     -9.9000       0.00      -39.969311312937
           326.1000     -9.9000       0.00      -35.312783276531
           326.2000     -9.9000       0.00      -26.126309064978
           326.3000     -9.9000       0.00      -18.591539709689
           326.4000     -9.9000       0.00      -17.748868362411
           326.5000     -9.9000       0.00      -13.473194103675
           326.6000     -9.9000       0.00      -14.702929428978
           326.7000     -9.9000       0.00      -21.089821859555
           326.8000     -9.9000       0.00      -21.053377758307
           326.9000     -9.9000       0.00      -18.175038686508
           327.0000     -9.9000       0.00      -20.574315014166
           327.1000     -9.9000       0.00      -19.896964604982
           327.2000     -9.9000       0.00      -20.859127196537
           327.3000     -9.9000       0.00      -20.200815134608
           327.4000     -9.9000       0.00      -20.677143019299
           327.5000     -9.9000       0.00      -20.349195717451
           327.6000     -9.9000       0.00      -15.788714758713
           327.7000     -9.9000       0.00      -13.730722567828
           327.8000     -9.9000       0.00      -13.287767490944
           327.9000     -9.9000       0.00      -14.420500833801
           328.0000     -9.9000       0.00      -16.189100220565
           328.1000     -9.9000       0.00      -19.470969798618
           328.2000     -9.9000       0.00      -20.504902399487
           328.3000     -9.9000       0.00      -19.928249666457
           328.4000     -9.9000       0.00      -14.129152528852
           328.5000     -9.9000       0.00      -13.170533083517
           328.6000     -9.9000       0.00      -15.088016261622
           328.7000     -9.9000       0.00      -16.480602339541
           328.8000     -9.9000       0.00      -14.099355113650
           328.9000     -9.9000       0.00       -5.679902081646
           329.0000     -9.9000       0.00        2.599888908073
           319.0000    -10.0000     754.00       12.038748686294
           319.1000    -10.0000     899.00        4.610041755981
           319.2000    -10.0000     542.00      -15.879016194731
           319.3000    -10.0000     503.00      -15.535838686809
           319.4000    -10.0000     576.00       -3.657992335349
           319.5000    -10.0000     712.00       16.414936853693
           319.6000    -10.0000     627.00       10.050750658941
           319.7000    -10.0000     513.00       -7.393424654012
           319.8000    -10.0000     528.00       -2.598916559116
           319.9000    -10.0000     463.00       -9.918294412259
           320.0000    -10.0000     461.00       -5.134766548132
           320.1000    -10.0000     468.00       -5.799668521611
           320.2000    -10.0000     587.00        2.672131578940
           320.3000    -10.0000     482.00       -3.635473810881
           320.4000    -10.0000     514.00        4.461252048316
           320.5000    -10.0000     544.00        4.936123658084
           320.6000    -10.0000     471.00       -0.009467544970
           320.7000    -10.0000     454.00        0.605860436487
           320.8000    -10.0000     411.00       -1.724986392304
           320.9000    -10.0000     487.00       -4.223719754037
           321.0000    -10.0000     525.00      -11.488973109941
           321.1000    -10.0000     377.00      -25.136212220822
           321.2000    -10.0000     584.00      -20.469156276448
           321.3000    -10.0000     469.00      -36.326353104954
           321.4000    -10.0000     310.00      -53.516842769774
           321.5000    -10.0000     416.00      -45.012572452308
           321.6000    -10.0000     546.00      -25.749706361822
           321.7000    -10.0000     341.00      -22.063594834343
           321.8000    -10.0000     351.00       -0.998970949695
           321.9000    -10.0000     317.00       -0.108379857622
           322.0000    -10.0000     322.00        3.007877427841
           322.1000    -10.0000     408.00       13.552607432743
           322.2000    -10.0000     326.00       16.614180810315
           322.3000    -10.0000     280.00       19.074176640288
           322.4000    -10.0000     228.00       20.080624223517
           322.5000    -10.0000     267.00       12.194667142040
           322.6000    -10.0000     181.00        1.140045928416
           322.7000    -10.0000     108.00        0.621325234285
           322.8000    -10.0000     100.00       -8.732670413991
           322.9000    -10.0000      71.00      -10.920218379518
           323.0000    -10.0000     114.00       -9.850292808444
           323.1000    -10.0000     159.00        5.791786330001
           323.2000    -10.0000     101.00        2.435128948264
           323.3000    -10.0000     147.00       -5.409376188581
           323.4000    -10.0000     146.00       -4.623016900318
           323.5000    -10.0000     135.00        6.367456502154
           323.6000    -10.0000     123.00       12.685143150470
           323.7000    -10.0000     117.00        4.056608857361
           323.8000    -10.0000      82.00       -9.003825042164
           323.9000    -10.0000      53.00      -20.317111667367
           324.0000    -10.0000       4.00       -9.553849375443
           324.1000    -10.0000       0.00       -4.393622539389
           324.2000    -10.0000       0.00       14.565019326618
           324.3000    -10.0000       0.00       25.627054047028
           324.4000    -10.0000       0.00       -7.929970779408
           324.5000    -10.0000       0.00       -4.528865084019
           324.6000    -10.0000       0.00        4.437332276197
           324.7000    -10.0000       0.00       -9.688028325705
           324.8000    -10.0000       0.00      -32.792508402757
           324.9000    -10.0000       0.00      -58.881250281395
           325.0000    -10.0000       0.00      -61.865627287361
           325.1000    -10.0000       0.00      -59.541410286634
           325.2000    -10.0000       0.00      -57.354779019470
           325.3000    -10.0000       0.00      -49.712182183015
           325.4000    -10.0000       0.00      -20.496681717574
           325.5000    -10.0000       0.00       -7.050431913846
           325.6000    -10.0000       0.00      -27.599607496320
           325.7000    -10.0000       0.00      -30.037791572468
           325.8000    -10.0000       0.00      -29.853038455130
           325.9000    -10.0000       0.00      -33.025177041424
           326.0000    -10.0000       0.00      -26.009310115072
           326.1000    -10.0000       0.00      -26.571077986581
           326.2000    -10.0000       0.00      -21.400419305273
           326.3000    -10.0000       0.00      -19.755961746526
           326.4000    -10.0000       0.00      -17.055593544413
           326.5000    -10.0000       0.00      -10.589813057749
           326.6000    -10.0000       0.00      -16.761219973560
           326.7000    -10.0000       0.00      -22.532240149609
           326.8000    -10.0000       0.00      -25.228617819018
           326.9000    -10.0000       0.00      -23.789317064526
           327.0000    -10.0000       0.00      -22.640314090339
           327.1000    -10.0000       0.00      -23.321178777813
           327.2000    -10.0000       0.00      -20.444737678815
           327.3000    -10.0000       0.00      -20.917340930637
           327.4000    -10.0000       0.00      -19.012082758785
           327.5000    -10.0000       0.00      -15.521617461722
           327.6000    -10.0000       0.00      -12.184633715151
           327.7000    -10.0000       0.00       -7.298637761366
           327.8000    -10.0000       0.00      -12.935304012984
           327.9000    -10.0000       0.00      -15.173270871749
           328.0000    -10.0000       0.00      -15.352479909225
           328.1000    -10.0000       0.00       -8.094872238829
           328.2000    -10.0000       0.00      -17.592554540968
           328.3000    -10.0000       0.00      -20.402034578559
           328.4000    -10.0000       0.00      -15.809287381074
           328.5000    -10.0000       0.00      -17.054896979296
           328.6000    -10.0000       0.00      -15.629921764493
           328.7000    -10.0000       0.00      -18.340552330187
           328.8000    -10.0000       0.00      -15.434593778885
           328.9000    -10.0000       0.00      -21.149097277018
           329.0000    -10.0000       0.00      -13.201746769909
           319.0000    -10.1000     712.00       10.600899357271
           319.1000    -10.1000     698.00       -1.931785869935
           319.2000    -10.1000     516.00      -21.775661082302
           319.3000    -10.1000     515.00      -18.448411895022
           319.4000    -10.1000     593.00       -5.907431622809
           319.5000    -10.1000     763.00       18.578854971807
           319.6000    -10.1000     832.00       25.453700803979
           319.7000    -10.1000     630.00        2.838718292253
           319.8000    -10.1000     605.00       -4.237941527485
           319.9000    -10.1000     490.00       -7.572898896591
           320.0000    -10.1000     459.00       -9.358657938741
           320.1000    -10.1000     499.00       -1.260976324957
           320.2000    -10.1000     563.00       -0.468450784474
           320.3000    -10.1000     443.00       -3.486832789790
           320.4000    -10.1000     488.00        0.918169262043
           320.5000    -10.1000     523.00        8.357195392250
           320.6000    -10.1000     511.00        0.662218285186
           320.7000    -10.1000     452.00       -0.048381113515
           320.8000    -10.1000     450.00        0.152925156449
           320.9000    -10.1000     525.00        6.783610796290
           321.0000    -10.1000     433.00       -4.209975148051
           321.1000    -10.1000     508.00       -8.682836524265
           321.2000    -10.1000     560.00       -2.434175469368
           321.3000    -10.1000     668.00       -9.610423466988
           321.4000    -10.1000     564.00      -35.429101101414
           321.5000    -10.1000     478.00      -53.975014642660
           321.6000    -10.1000     294.00      -52.113095590833
           321.7000    -10.1000     258.00      -33.780411378359
           321.8000    -10.1000     292.00      -11.098238822171
           321.9000    -10.1000     275.00       -1.806811167704
           322.0000    -10.1000     309.00        0.806283563470
           322.1000    -10.1000     287.00        1.720974528041
           322.2000    -10.1000     323.00       14.956260548793
           322.3000    -10.1000     270.00       22.631426473119
           322.4000    -10.1000     209.00       17.353311040225
           322.5000    -10.1000     168.00       14.171519242545
           322.6000    -10.1000     204.00       10.197489359420
           322.7000    -10.1000     213.00        9.516645403096
           322.8000    -10.1000     127.00        3.173136034285
           322.9000    -10.1000     156.00        5.015362089900
           323.0000    -10.1000     120.00       -6.078375242069
           323.1000    -10.1000      60.00      -11.570178745046
           323.2000    -10.1000     116.00       -7.757152954646
           323.3000    -10.1000     108.00      -10.301272108570
           323.4000    -10.1000      59.00      -13.939905731597
           323.5000    -10.1000     111.00       -0.847882648003
           323.6000    -10.1000      64.00        3.812391098101
           323.7000    -10.1000      77.00       -2.586074448274
           323.8000    -10.1000      66.00      -11.803741899996
           323.9000    -10.1000      24.00      -13.006901035162
           324.0000    -10.1000       0.00      -16.241102759906
           324.1000    -10.1000       0.00        1.548761687253
           324.2000    -10.1000       0.00       -1.897639985593
           324.3000    -10.1000       0.00      -20.203423912868
           324.4000    -10.1000       0.00      -48.564575370946
           324.5000    -10.1000       0.00      -49.000997756288
           324.6000    -10.1000       0.00      -40.691446520391
           324.7000    -10.1000       0.00      -51.822335946383
           324.8000    -10.1000       0.00      -54.445238800582
           324.9000    -10.1000       0.00      -59.682922634074
           325.0000    -10.1000       0.00      -58.141172986481
           325.1000    -10.1000       0.00      -58.132576463166
           325.2000    -10.1000       0.00      -58.185578477321
           325.3000    -10.1000       0.00      -52.097822667463
           325.4000    -10.1000       0.00      -38.554800254609
           325.5000    -10.1000       0.00      -23.495350734848
           325.6000    -10.1000       0.00      -31.175006013129
           325.7000    -10.1000       0.00      -34.367894699017
           325.8000    -10.1000       0.00      -30.823299854710
           325.9000    -10.1000       0.00      -25.217474170525
           326.0000    -10.1000       0.00      -19.262374181395
           326.1000    -10.1000       0.00      -20.031965668821
           326.2000    -10.1000       0.00      -18.723748775606
           326.3000    -10.1000       0.00      -22.488145249433
           326.4000    -10.1000       0.00      -17.549756199386
           326.5000    -10.1000       0.00      -12.524463170038
           326.6000    -10.1000       0.00      -20.366016309481
           326.7000    -10.1000       0.00      -23.324978966421
           326.8000    -10.1000       0.00      -21.373945952696
           326.9000    -10.1000       0.00      -24.011692370784
           327.0000    -10.1000       0.00      -21.914982016469
           327.1000    -10.1000       0.00      -21.786203637753
           327.2000    -10.1000       0.00      -19.212739705843
           327.3000    -10.1000       0.00      -19.286797165918
           327.4000    -10.1000       0.00      -17.625766400542
           327.5000    -10.1000       0.00      -18.361348165108
           327.6000    -10.1000       0.00      -18.858582724945
           327.7000    -10.1000       0.00      -13.169231015198
           327.8000    -10.1000       0.00      -16.024703066542
           327.9000    -10.1000       0.00      -18.375275245042
           328.0000    -10.1000       0.00      -17.591919889171
           328.1000    -10.1000       0.00        1.890732217014
           328.2000    -10.1000       0.00      -15.919745299087
           328.3000    -10.1000       0.00      -18.581951655072
           328.4000    -10.1000       0.00      -20.189272959747
           328.5000    -10.1000       0.00      -16.829490392922
           328.6000    -10.1000       0.00      -15.725420448653
           328.7000    -10.1000       0.00      -15.744576130317
           328.8000    -10.1000       0.00      -15.445055393215
           328.9000    -10.1000       0.00      -20.023309766692
           329.0000    -10.1000       0.00      -20.607799718597
           319.0000    -10.2000     612.00        4.231063003068
           319.1000    -10.2000     561.00       -9.815487981690
           319.2000    -10.2000     534.00      -19.000120346391
           319.3000    -10.2000     543.00      -22.889065032849
           319.4000    -10.2000     615.00       -7.940611363821
           319.5000    -10.2000     753.00        6.857190639309
           319.6000    -10.2000     842.00       17.712771441225
           319.7000    -10.2000     931.00       15.946256230670
           319.8000    -10.2000     709.00        8.809407299815
           319.9000    -10.2000     520.00       -9.463229388196
           320.0000    -10.2000     482.00       -8.075592321433
           320.1000    -10.2000     501.00        0.087953364591
           320.2000    -10.2000     446.00       -1.901798883175
           320.3000    -10.2000     424.00       -4.200446321256
           320.4000    -10.2000     436.00       -3.108758529358
           320.5000    -10.2000     675.00       15.746369404646
           320.6000    -10.2000     511.00        9.145723123538
           320.7000    -10.2000     510.00        5.800130326961
           320.8000    -10.2000     493.00        5.346567845699
           320.9000    -10.2000     497.00        9.619594326260
           321.0000    -10.2000     476.00        3.023891177811
           321.1000    -10.2000     521.00        0.140457977160
           321.2000    -10.2000     630.00       -2.670831470297
           321.3000    -10.2000     627.00      -13.422267872976
           321.4000    -10.2000     498.00      -46.703556620464
           321.5000    -10.2000     619.00      -53.024761660936
           321.6000    -10.2000     495.00      -51.939295154391
           321.7000    -10.2000     361.00      -44.671513908234
           321.8000    -10.2000     250.00      -30.000925148954
           321.9000    -10.2000     249.00      -11.997085721127
           322.0000    -10.2000     274.00        1.101820293314
           322.1000    -10.2000     255.00        3.405970167947
           322.2000    -10.2000     296.00       16.124303717646
           322.3000    -10.2000     263.00       23.018725842228
           322.4000    -10.2000     285.00       27.863322336152
           322.5000    -10.2000     266.00       24.658581916093
           322.6000    -10.2000     269.00       22.752140365334
           322.7000    -10.2000     238.00       19.855571892435
           322.8000    -10.2000     209.00       15.858151257753
           322.9000    -10.2000     181.00        4.866604620091
           323.0000    -10.2000      85.00      -10.133529798928
