"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1,33,"BRA","Brazil",1,"Acre",1,"Acrelândia","Município","Municipality",NA,NA
2,33,"BRA","Brazil",1,"Acre",2,"Assis Brazil","Município","Municipality",NA,NA
3,33,"BRA","Brazil",1,"Acre",3,"Brasiléia","Município","Municipality",NA,NA
4,33,"BRA","Brazil",1,"Acre",4,"Bujari","Município","Municipality",NA,NA
5,33,"BRA","Brazil",1,"Acre",5,"Capixaba","Município","Municipality",NA,NA
6,33,"BRA","Brazil",1,"Acre",6,"Cruzeiro do Sul","Município","Municipality",NA,NA
7,33,"BRA","Brazil",1,"Acre",7,"Epitaciolândia","Município","Municipality",NA,NA
8,33,"BRA","Brazil",1,"Acre",8,"Feijó","Município","Municipality",NA,NA
9,33,"BRA","Brazil",1,"Acre",9,"Jordão","Município","Municipality",NA,NA
10,33,"BRA","Brazil",1,"Acre",10,"Mâncio Lima","Município","Municipality",NA,NA
11,33,"BRA","Brazil",1,"Acre",11,"Manoel Urbano","Município","Municipality",NA,NA
12,33,"BRA","Brazil",1,"Acre",12,"Marechal Thaumaturgo","Município","Municipality",NA,NA
13,33,"BRA","Brazil",1,"Acre",13,"Plácido de Castro","Município","Municipality",NA,NA
14,33,"BRA","Brazil",1,"Acre",14,"Porto Acre","Município","Municipality",NA,NA
15,33,"BRA","Brazil",1,"Acre",15,"Porto Walter","Município","Municipality",NA,NA
16,33,"BRA","Brazil",1,"Acre",16,"Rio Branco","Município","Municipality",NA,NA
17,33,"BRA","Brazil",1,"Acre",17,"Rodrigues Alves","Município","Municipality",NA,NA
18,33,"BRA","Brazil",1,"Acre",18,"Santa Rosa do Purus","Município","Municipality",NA,NA
19,33,"BRA","Brazil",1,"Acre",19,"Sena Madureira","Município","Municipality",NA,NA
20,33,"BRA","Brazil",1,"Acre",20,"Senador Guiomard","Município","Municipality",NA,NA
21,33,"BRA","Brazil",1,"Acre",21,"Tarauacá","Município","Municipality",NA,NA
22,33,"BRA","Brazil",1,"Acre",22,"Xapuri","Município","Municipality",NA,NA
23,33,"BRA","Brazil",2,"Alagoas",23,"Água Branca","Município","Municipality",NA,NA
24,33,"BRA","Brazil",2,"Alagoas",24,"Anadia","Município","Municipality",NA,NA
25,33,"BRA","Brazil",2,"Alagoas",25,"Arapiraca","Município","Municipality",NA,NA
26,33,"BRA","Brazil",2,"Alagoas",26,"Ataléia","Município","Municipality",NA,NA
27,33,"BRA","Brazil",2,"Alagoas",27,"Barra de São Miguel","Município","Municipality",NA,NA
28,33,"BRA","Brazil",2,"Alagoas",28,"Barra de Santo Antônio","Município","Municipality",NA,NA
29,33,"BRA","Brazil",2,"Alagoas",29,"Batalha","Município","Municipality",NA,NA
30,33,"BRA","Brazil",2,"Alagoas",30,"Belém","Município","Municipality",NA,NA
31,33,"BRA","Brazil",2,"Alagoas",31,"Belo Monte","Município","Municipality",NA,NA
32,33,"BRA","Brazil",2,"Alagoas",32,"Boca da Mata","Município","Municipality",NA,NA
33,33,"BRA","Brazil",2,"Alagoas",33,"Branquinha","Município","Municipality",NA,NA
34,33,"BRA","Brazil",2,"Alagoas",34,"Cacimbinhas","Município","Municipality",NA,NA
35,33,"BRA","Brazil",2,"Alagoas",35,"Cajueiro","Município","Municipality",NA,NA
36,33,"BRA","Brazil",2,"Alagoas",36,"Campestre","Município","Municipality",NA,NA
37,33,"BRA","Brazil",2,"Alagoas",37,"Campo Alegre","Município","Municipality",NA,NA
38,33,"BRA","Brazil",2,"Alagoas",38,"Campo Grande","Município","Municipality",NA,NA
39,33,"BRA","Brazil",2,"Alagoas",39,"Canapi","Município","Municipality",NA,NA
40,33,"BRA","Brazil",2,"Alagoas",40,"Capela","Município","Municipality",NA,NA
41,33,"BRA","Brazil",2,"Alagoas",41,"Carneiros","Município","Municipality",NA,NA
42,33,"BRA","Brazil",2,"Alagoas",42,"Chã Preta","Município","Municipality",NA,NA
43,33,"BRA","Brazil",2,"Alagoas",43,"Coité do Nóia","Município","Municipality",NA,NA
44,33,"BRA","Brazil",2,"Alagoas",44,"Colônia Leopoldina","Município","Municipality",NA,NA
45,33,"BRA","Brazil",2,"Alagoas",45,"Coqueiro Seco","Município","Municipality",NA,NA
46,33,"BRA","Brazil",2,"Alagoas",46,"Coruripe","Município","Municipality",NA,NA
47,33,"BRA","Brazil",2,"Alagoas",47,"Craíbas","Município","Municipality",NA,NA
48,33,"BRA","Brazil",2,"Alagoas",48,"Delmiro Gouveia","Município","Municipality",NA,NA
49,33,"BRA","Brazil",2,"Alagoas",49,"Dois Riachos","Município","Municipality",NA,NA
50,33,"BRA","Brazil",2,"Alagoas",50,"Estrela de Alagoas","Município","Municipality",NA,NA
51,33,"BRA","Brazil",2,"Alagoas",51,"Feira Grande","Município","Municipality",NA,NA
52,33,"BRA","Brazil",2,"Alagoas",52,"Feliz Deserto","Município","Municipality",NA,NA
53,33,"BRA","Brazil",2,"Alagoas",53,"Flexeiras","Município","Municipality",NA,NA
54,33,"BRA","Brazil",2,"Alagoas",54,"Girau do Ponciano","Município","Municipality",NA,NA
55,33,"BRA","Brazil",2,"Alagoas",55,"Ibateguara","Município","Municipality",NA,NA
56,33,"BRA","Brazil",2,"Alagoas",56,"Igaci","Município","Municipality",NA,NA
57,33,"BRA","Brazil",2,"Alagoas",57,"Igreja Nova","Município","Municipality",NA,NA
58,33,"BRA","Brazil",2,"Alagoas",58,"Inhapi","Município","Municipality",NA,NA
59,33,"BRA","Brazil",2,"Alagoas",59,"Jacaré dos Homens","Município","Municipality",NA,NA
60,33,"BRA","Brazil",2,"Alagoas",60,"Jacuípe","Município","Municipality",NA,NA
61,33,"BRA","Brazil",2,"Alagoas",61,"Japaratinga","Município","Municipality",NA,NA
62,33,"BRA","Brazil",2,"Alagoas",62,"Jaramataia","Município","Municipality",NA,NA
63,33,"BRA","Brazil",2,"Alagoas",63,"Joaquim Gomes","Município","Municipality",NA,NA
64,33,"BRA","Brazil",2,"Alagoas",64,"Jundiá","Município","Municipality",NA,NA
65,33,"BRA","Brazil",2,"Alagoas",65,"Junqueiro","Município","Municipality",NA,NA
66,33,"BRA","Brazil",2,"Alagoas",66,"Lagoa da Canoa","Município","Municipality",NA,NA
67,33,"BRA","Brazil",2,"Alagoas",67,"Limoeiro de Anadia","Município","Municipality",NA,NA
68,33,"BRA","Brazil",2,"Alagoas",68,"Maceió (capital)","Município","Municipality",NA,NA
69,33,"BRA","Brazil",2,"Alagoas",69,"Major Isidoro","Município","Municipality",NA,NA
70,33,"BRA","Brazil",2,"Alagoas",70,"Mar Vermelho","Município","Municipality",NA,NA
71,33,"BRA","Brazil",2,"Alagoas",71,"Maragogi","Município","Municipality",NA,NA
72,33,"BRA","Brazil",2,"Alagoas",72,"Maravilha","Município","Municipality",NA,NA
73,33,"BRA","Brazil",2,"Alagoas",73,"Marechal deodoro","Município","Municipality",NA,NA
74,33,"BRA","Brazil",2,"Alagoas",74,"Maribondo","Município","Municipality",NA,NA
75,33,"BRA","Brazil",2,"Alagoas",75,"Mata Grande","Município","Municipality",NA,NA
76,33,"BRA","Brazil",2,"Alagoas",76,"Matriz de Camaragibe","Município","Municipality",NA,NA
77,33,"BRA","Brazil",2,"Alagoas",77,"Messias","Município","Municipality",NA,NA
78,33,"BRA","Brazil",2,"Alagoas",78,"Minador do Negrão","Município","Municipality",NA,NA
79,33,"BRA","Brazil",2,"Alagoas",79,"Monteirópolis","Município","Municipality",NA,NA
80,33,"BRA","Brazil",2,"Alagoas",80,"Murici","Município","Municipality",NA,NA
81,33,"BRA","Brazil",2,"Alagoas",81,"Novo Lino","Município","Municipality",NA,NA
82,33,"BRA","Brazil",2,"Alagoas",82,"Olho d'Água das Flores","Município","Municipality",NA,NA
83,33,"BRA","Brazil",2,"Alagoas",83,"Olho d'Água do Casado","Município","Municipality",NA,NA
84,33,"BRA","Brazil",2,"Alagoas",84,"Olho d'Água Grande","Município","Municipality",NA,NA
85,33,"BRA","Brazil",2,"Alagoas",85,"Olivença","Município","Municipality",NA,NA
86,33,"BRA","Brazil",2,"Alagoas",86,"Ouro Branco","Município","Municipality",NA,NA
87,33,"BRA","Brazil",2,"Alagoas",87,"Pão de Açúcar","Município","Municipality",NA,NA
88,33,"BRA","Brazil",2,"Alagoas",88,"Palestina","Município","Municipality",NA,NA
89,33,"BRA","Brazil",2,"Alagoas",89,"Palmeira dos índios","Município","Municipality",NA,NA
90,33,"BRA","Brazil",2,"Alagoas",90,"Pariconha","Município","Municipality",NA,NA
91,33,"BRA","Brazil",2,"Alagoas",91,"Paripueira","Município","Municipality",NA,NA
92,33,"BRA","Brazil",2,"Alagoas",92,"Passo de Camaragibe","Município","Municipality",NA,NA
93,33,"BRA","Brazil",2,"Alagoas",93,"Paulo Jacinto","Município","Municipality",NA,NA
94,33,"BRA","Brazil",2,"Alagoas",94,"Penedo","Município","Municipality",NA,NA
95,33,"BRA","Brazil",2,"Alagoas",95,"Piaçabuçu","Município","Municipality",NA,NA
96,33,"BRA","Brazil",2,"Alagoas",96,"Pilar","Município","Municipality",NA,NA
97,33,"BRA","Brazil",2,"Alagoas",97,"Pindoba","Município","Municipality",NA,NA
98,33,"BRA","Brazil",2,"Alagoas",98,"Piranhas","Município","Municipality",NA,NA
99,33,"BRA","Brazil",2,"Alagoas",99,"Poço das Trincheiras","Município","Municipality",NA,NA
100,33,"BRA","Brazil",2,"Alagoas",100,"Porto Calvo","Município","Municipality",NA,NA
101,33,"BRA","Brazil",2,"Alagoas",101,"Porto de Pedras","Município","Municipality",NA,NA
102,33,"BRA","Brazil",2,"Alagoas",102,"Porto Real do Colégio","Município","Municipality",NA,NA
103,33,"BRA","Brazil",2,"Alagoas",103,"Quebrangulo","Município","Municipality",NA,NA
104,33,"BRA","Brazil",2,"Alagoas",104,"Rio Largo","Município","Municipality",NA,NA
105,33,"BRA","Brazil",2,"Alagoas",105,"Roteiro","Município","Municipality",NA,NA
106,33,"BRA","Brazil",2,"Alagoas",106,"São Brás","Município","Municipality",NA,NA
107,33,"BRA","Brazil",2,"Alagoas",107,"São José da Laje","Município","Municipality",NA,NA
108,33,"BRA","Brazil",2,"Alagoas",108,"São José da Tapera","Município","Municipality",NA,NA
109,33,"BRA","Brazil",2,"Alagoas",109,"São Luís do Quitunde","Município","Municipality",NA,NA
110,33,"BRA","Brazil",2,"Alagoas",110,"São Miguel dos Campos","Município","Municipality",NA,NA
111,33,"BRA","Brazil",2,"Alagoas",111,"São Miguel dos Milagres","Município","Municipality",NA,NA
112,33,"BRA","Brazil",2,"Alagoas",112,"São Sebastião","Município","Municipality",NA,NA
113,33,"BRA","Brazil",2,"Alagoas",113,"Santa Luzia do Norte","Município","Municipality",NA,NA
114,33,"BRA","Brazil",2,"Alagoas",114,"Santana do Ipanema","Município","Municipality",NA,NA
115,33,"BRA","Brazil",2,"Alagoas",115,"Santana do Mundaú","Município","Municipality",NA,NA
116,33,"BRA","Brazil",2,"Alagoas",116,"Satuba","Município","Municipality",NA,NA
117,33,"BRA","Brazil",2,"Alagoas",117,"Senador Rui Palmeira","Município","Municipality",NA,NA
118,33,"BRA","Brazil",2,"Alagoas",118,"Tanque d'Arca","Município","Municipality",NA,NA
119,33,"BRA","Brazil",2,"Alagoas",119,"Taquarana","Município","Municipality",NA,NA
120,33,"BRA","Brazil",2,"Alagoas",120,"Teotônio Vilela","Município","Municipality",NA,NA
121,33,"BRA","Brazil",2,"Alagoas",121,"Traipu","Município","Municipality",NA,NA
122,33,"BRA","Brazil",2,"Alagoas",122,"União dos Palmares","Município","Municipality",NA,NA
123,33,"BRA","Brazil",2,"Alagoas",123,"Viçosa","Município","Municipality",NA,NA
124,33,"BRA","Brazil",3,"Amapá",124,"Amapá","Município","Municipality",NA,NA
125,33,"BRA","Brazil",3,"Amapá",125,"Calçoene","Município","Municipality",NA,NA
126,33,"BRA","Brazil",3,"Amapá",126,"Cutias","Município","Municipality",NA,NA
127,33,"BRA","Brazil",3,"Amapá",127,"Ferreira Gomes","Município","Municipality",NA,NA
128,33,"BRA","Brazil",3,"Amapá",128,"Itaubal","Município","Municipality",NA,NA
129,33,"BRA","Brazil",3,"Amapá",129,"Laranjal do Jari","Município","Municipality",NA,NA
130,33,"BRA","Brazil",3,"Amapá",130,"Macapa","Município","Municipality",NA,NA
131,33,"BRA","Brazil",3,"Amapá",131,"Mazagão","Município","Municipality",NA,NA
132,33,"BRA","Brazil",3,"Amapá",132,"Oiapoque","Município","Municipality",NA,NA
133,33,"BRA","Brazil",3,"Amapá",133,"Pedra Branca do Amaparí","Município","Municipality",NA,NA
134,33,"BRA","Brazil",3,"Amapá",134,"Porto Grande","Município","Municipality",NA,NA
135,33,"BRA","Brazil",3,"Amapá",135,"Pracuúba","Município","Municipality",NA,NA
136,33,"BRA","Brazil",3,"Amapá",136,"Santana","Município","Municipality",NA,NA
137,33,"BRA","Brazil",3,"Amapá",137,"Serra do Navio","Município","Municipality",NA,NA
138,33,"BRA","Brazil",3,"Amapá",138,"Tartarugalzinho","Município","Municipality",NA,NA
139,33,"BRA","Brazil",3,"Amapá",139,"Vitória do Jari","Município","Municipality",NA,NA
140,33,"BRA","Brazil",4,"Amazonas",140,"Alvarães","Município","Municipality",NA,NA
141,33,"BRA","Brazil",4,"Amazonas",141,"Amaturá","Município","Municipality",NA,NA
142,33,"BRA","Brazil",4,"Amazonas",142,"Anamã","Município","Municipality",NA,NA
143,33,"BRA","Brazil",4,"Amazonas",143,"Anori","Município","Municipality",NA,NA
144,33,"BRA","Brazil",4,"Amazonas",144,"Apuí","Município","Municipality",NA,NA
145,33,"BRA","Brazil",4,"Amazonas",145,"Atalaia do Norte","Município","Municipality",NA,NA
146,33,"BRA","Brazil",4,"Amazonas",146,"Autazes","Município","Municipality",NA,NA
147,33,"BRA","Brazil",4,"Amazonas",147,"Barcelos","Município","Municipality",NA,NA
148,33,"BRA","Brazil",4,"Amazonas",148,"Barreirinha","Município","Municipality",NA,NA
149,33,"BRA","Brazil",4,"Amazonas",149,"Benjamin Constant","Município","Municipality",NA,NA
150,33,"BRA","Brazil",4,"Amazonas",150,"Beruri","Município","Municipality",NA,NA
151,33,"BRA","Brazil",4,"Amazonas",151,"Boa Vista do Ramos","Município","Municipality",NA,NA
152,33,"BRA","Brazil",4,"Amazonas",152,"Boca do Acre","Município","Municipality",NA,NA
153,33,"BRA","Brazil",4,"Amazonas",153,"Borba","Município","Municipality",NA,NA
154,33,"BRA","Brazil",4,"Amazonas",154,"Caapiranga","Município","Municipality",NA,NA
155,33,"BRA","Brazil",4,"Amazonas",155,"Canutama","Município","Municipality",NA,NA
156,33,"BRA","Brazil",4,"Amazonas",156,"Carauari","Município","Municipality",NA,NA
157,33,"BRA","Brazil",4,"Amazonas",157,"Careiro da Várzea","Município","Municipality",NA,NA
158,33,"BRA","Brazil",4,"Amazonas",158,"Careiro","Município","Municipality",NA,NA
159,33,"BRA","Brazil",4,"Amazonas",159,"Coari","Município","Municipality",NA,NA
160,33,"BRA","Brazil",4,"Amazonas",160,"Codajás","Município","Municipality",NA,NA
161,33,"BRA","Brazil",4,"Amazonas",161,"Eirunepé","Município","Municipality",NA,NA
162,33,"BRA","Brazil",4,"Amazonas",162,"Envira","Município","Municipality",NA,NA
163,33,"BRA","Brazil",4,"Amazonas",163,"Fonte Boa","Município","Municipality",NA,NA
164,33,"BRA","Brazil",4,"Amazonas",164,"Guajará","Município","Municipality",NA,NA
165,33,"BRA","Brazil",4,"Amazonas",165,"Humaitá","Município","Municipality",NA,NA
166,33,"BRA","Brazil",4,"Amazonas",166,"Ipixuna","Município","Municipality",NA,NA
167,33,"BRA","Brazil",4,"Amazonas",167,"Iranduba","Município","Municipality",NA,NA
168,33,"BRA","Brazil",4,"Amazonas",168,"Itacoatiara","Município","Municipality",NA,NA
169,33,"BRA","Brazil",4,"Amazonas",169,"Itamarati","Município","Municipality",NA,NA
170,33,"BRA","Brazil",4,"Amazonas",170,"Japurá","Município","Municipality",NA,NA
171,33,"BRA","Brazil",4,"Amazonas",171,"Juruá","Município","Municipality",NA,NA
172,33,"BRA","Brazil",4,"Amazonas",172,"Jutaí","Município","Municipality",NA,NA
173,33,"BRA","Brazil",4,"Amazonas",173,"Lábrea","Município","Municipality",NA,NA
174,33,"BRA","Brazil",4,"Amazonas",174,"Manacapuru","Município","Municipality",NA,NA
175,33,"BRA","Brazil",4,"Amazonas",175,"Manaquiri","Município","Municipality",NA,NA
176,33,"BRA","Brazil",4,"Amazonas",176,"Manicore","Município","Municipality",NA,NA
177,33,"BRA","Brazil",4,"Amazonas",177,"Maraã","Município","Municipality",NA,NA
178,33,"BRA","Brazil",4,"Amazonas",178,"Maués","Município","Municipality",NA,NA
179,33,"BRA","Brazil",4,"Amazonas",179,"Nhamundá","Município","Municipality",NA,NA
180,33,"BRA","Brazil",4,"Amazonas",180,"Nova Olinda do Norte","Município","Municipality",NA,NA
181,33,"BRA","Brazil",4,"Amazonas",181,"Novo Airão","Município","Municipality",NA,NA
182,33,"BRA","Brazil",4,"Amazonas",182,"Novo Aripuanã","Município","Municipality",NA,NA
183,33,"BRA","Brazil",4,"Amazonas",183,"Parintins","Município","Municipality",NA,NA
184,33,"BRA","Brazil",4,"Amazonas",184,"Pauini","Município","Municipality",NA,NA
185,33,"BRA","Brazil",4,"Amazonas",185,"Presidente Figueiredo","Município","Municipality",NA,NA
186,33,"BRA","Brazil",4,"Amazonas",186,"Rio Preto da Eva","Município","Municipality",NA,NA
187,33,"BRA","Brazil",4,"Amazonas",187,"São Gabriel de Cahoeira","Município","Municipality",NA,NA
188,33,"BRA","Brazil",4,"Amazonas",188,"São Paulo de Olivença","Município","Municipality",NA,NA
189,33,"BRA","Brazil",4,"Amazonas",189,"São Sebastião do Uatumã","Município","Municipality",NA,NA
190,33,"BRA","Brazil",4,"Amazonas",190,"Santa Isabel do Rio Negro","Município","Municipality",NA,NA
191,33,"BRA","Brazil",4,"Amazonas",191,"Santo Antônio do Içá","Município","Municipality",NA,NA
192,33,"BRA","Brazil",4,"Amazonas",192,"Silves","Município","Municipality",NA,NA
193,33,"BRA","Brazil",4,"Amazonas",193,"Tabatinga","Município","Municipality",NA,NA
194,33,"BRA","Brazil",4,"Amazonas",194,"Tapauá","Município","Municipality",NA,NA
195,33,"BRA","Brazil",4,"Amazonas",195,"Tefé","Município","Municipality",NA,NA
196,33,"BRA","Brazil",4,"Amazonas",196,"Tonantins","Município","Municipality",NA,NA
197,33,"BRA","Brazil",4,"Amazonas",197,"Uarini","Município","Municipality",NA,NA
198,33,"BRA","Brazil",4,"Amazonas",198,"Urucará","Município","Municipality",NA,NA
199,33,"BRA","Brazil",4,"Amazonas",199,"Urucurituba","Município","Municipality",NA,NA
200,33,"BRA","Brazil",5,"Bahia",200,"Érico Cardoso","Município","Municipality",NA,NA
201,33,"BRA","Brazil",5,"Bahia",201,"Água Fria","Município","Municipality",NA,NA
202,33,"BRA","Brazil",5,"Bahia",202,"Abaíra","Município","Municipality",NA,NA
203,33,"BRA","Brazil",5,"Bahia",203,"Abaré","Município","Municipality",NA,NA
204,33,"BRA","Brazil",5,"Bahia",204,"Acajutiba","Município","Municipality",NA,NA
205,33,"BRA","Brazil",5,"Bahia",205,"Adustina","Município","Municipality",NA,NA
206,33,"BRA","Brazil",5,"Bahia",206,"Aiquara","Município","Municipality",NA,NA
207,33,"BRA","Brazil",5,"Bahia",207,"Alagoinhas","Município","Municipality",NA,NA
208,33,"BRA","Brazil",5,"Bahia",208,"Alcobaca","Município","Municipality",NA,NA
209,33,"BRA","Brazil",5,"Bahia",209,"Almadina","Município","Municipality",NA,NA
210,33,"BRA","Brazil",5,"Bahia",210,"Amélia Rodrigues","Município","Municipality",NA,NA
211,33,"BRA","Brazil",5,"Bahia",211,"América dourada","Município","Municipality",NA,NA
212,33,"BRA","Brazil",5,"Bahia",212,"Amargosa","Município","Municipality",NA,NA
213,33,"BRA","Brazil",5,"Bahia",213,"Anagé","Município","Municipality",NA,NA
214,33,"BRA","Brazil",5,"Bahia",214,"Andarai","Município","Municipality",NA,NA
215,33,"BRA","Brazil",5,"Bahia",215,"Andorinha","Município","Municipality",NA,NA
216,33,"BRA","Brazil",5,"Bahia",216,"Angical","Município","Municipality",NA,NA
217,33,"BRA","Brazil",5,"Bahia",217,"Anguera","Município","Municipality",NA,NA
218,33,"BRA","Brazil",5,"Bahia",218,"Antônio Cardoso","Município","Municipality",NA,NA
219,33,"BRA","Brazil",5,"Bahia",219,"Antônio Gonçalves","Município","Municipality",NA,NA
220,33,"BRA","Brazil",5,"Bahia",220,"Antas","Município","Municipality",NA,NA
221,33,"BRA","Brazil",5,"Bahia",221,"Aporá","Município","Municipality",NA,NA
222,33,"BRA","Brazil",5,"Bahia",222,"Apuarema","Município","Municipality",NA,NA
223,33,"BRA","Brazil",5,"Bahia",223,"Araças","Município","Municipality",NA,NA
224,33,"BRA","Brazil",5,"Bahia",224,"Aracatu","Município","Municipality",NA,NA
225,33,"BRA","Brazil",5,"Bahia",225,"Araci","Município","Municipality",NA,NA
226,33,"BRA","Brazil",5,"Bahia",226,"Aramari","Município","Municipality",NA,NA
227,33,"BRA","Brazil",5,"Bahia",227,"Arataca","Município","Municipality",NA,NA
228,33,"BRA","Brazil",5,"Bahia",228,"Aratuípe","Município","Municipality",NA,NA
229,33,"BRA","Brazil",5,"Bahia",229,"Aratuipe","Município","Municipality",NA,NA
230,33,"BRA","Brazil",5,"Bahia",230,"Aurelino Leal","Município","Municipality",NA,NA
231,33,"BRA","Brazil",5,"Bahia",231,"Baianópolis","Município","Municipality",NA,NA
232,33,"BRA","Brazil",5,"Bahia",232,"Baixa Grande","Município","Municipality",NA,NA
233,33,"BRA","Brazil",5,"Bahia",233,"Banzaê","Município","Municipality",NA,NA
234,33,"BRA","Brazil",5,"Bahia",234,"Barra da Choça","Município","Municipality",NA,NA
235,33,"BRA","Brazil",5,"Bahia",235,"Barra da Estiva","Município","Municipality",NA,NA
236,33,"BRA","Brazil",5,"Bahia",236,"Barra do Mendes","Município","Municipality",NA,NA
237,33,"BRA","Brazil",5,"Bahia",237,"Barra do Rocha","Município","Municipality",NA,NA
238,33,"BRA","Brazil",5,"Bahia",238,"Barra","Município","Municipality",NA,NA
239,33,"BRA","Brazil",5,"Bahia",239,"Barreiras","Município","Municipality",NA,NA
240,33,"BRA","Brazil",5,"Bahia",240,"Barro Alto","Município","Municipality",NA,NA
241,33,"BRA","Brazil",5,"Bahia",241,"Barro Preto","Município","Municipality",NA,NA
242,33,"BRA","Brazil",5,"Bahia",242,"Belmonte","Município","Municipality",NA,NA
243,33,"BRA","Brazil",5,"Bahia",243,"Belo Campo","Município","Municipality",NA,NA
244,33,"BRA","Brazil",5,"Bahia",244,"Biritinga","Município","Municipality",NA,NA
245,33,"BRA","Brazil",5,"Bahia",245,"Boa Nova","Município","Municipality",NA,NA
246,33,"BRA","Brazil",5,"Bahia",246,"Boa Vista do Tupim","Município","Municipality",NA,NA
247,33,"BRA","Brazil",5,"Bahia",247,"Bom Jesus da Lapa","Município","Municipality",NA,NA
248,33,"BRA","Brazil",5,"Bahia",248,"Bom Jesus da Serra","Município","Municipality",NA,NA
249,33,"BRA","Brazil",5,"Bahia",249,"Boninal","Município","Municipality",NA,NA
250,33,"BRA","Brazil",5,"Bahia",250,"Bonito","Município","Municipality",NA,NA
251,33,"BRA","Brazil",5,"Bahia",251,"Boquira","Município","Municipality",NA,NA
252,33,"BRA","Brazil",5,"Bahia",252,"Botuporã","Município","Municipality",NA,NA
253,33,"BRA","Brazil",5,"Bahia",253,"Brejões","Município","Municipality",NA,NA
254,33,"BRA","Brazil",5,"Bahia",254,"Brejolândia","Município","Municipality",NA,NA
255,33,"BRA","Brazil",5,"Bahia",255,"Brotas de Macaúbas","Município","Municipality",NA,NA
256,33,"BRA","Brazil",5,"Bahia",256,"Brumado","Município","Municipality",NA,NA
257,33,"BRA","Brazil",5,"Bahia",257,"Buerarema","Município","Municipality",NA,NA
258,33,"BRA","Brazil",5,"Bahia",258,"Buritirama","Município","Municipality",NA,NA
259,33,"BRA","Brazil",5,"Bahia",259,"Cândido Sales","Município","Municipality",NA,NA
260,33,"BRA","Brazil",5,"Bahia",260,"Caém","Município","Municipality",NA,NA
261,33,"BRA","Brazil",5,"Bahia",261,"Caatiba","Município","Municipality",NA,NA
262,33,"BRA","Brazil",5,"Bahia",262,"Cabaceiras do Paraguaçu","Município","Municipality",NA,NA
263,33,"BRA","Brazil",5,"Bahia",263,"Cícero Dantas","Município","Municipality",NA,NA
264,33,"BRA","Brazil",5,"Bahia",264,"Cachoeira","Município","Municipality",NA,NA
265,33,"BRA","Brazil",5,"Bahia",265,"Caculé","Município","Municipality",NA,NA
266,33,"BRA","Brazil",5,"Bahia",266,"Caetanos","Município","Municipality",NA,NA
267,33,"BRA","Brazil",5,"Bahia",267,"Caetité","Município","Municipality",NA,NA
268,33,"BRA","Brazil",5,"Bahia",268,"Cafarnaum","Município","Municipality",NA,NA
269,33,"BRA","Brazil",5,"Bahia",269,"Cairu","Município","Municipality",NA,NA
270,33,"BRA","Brazil",5,"Bahia",270,"Caldeirão Grande","Município","Municipality",NA,NA
271,33,"BRA","Brazil",5,"Bahia",271,"Camaçari","Município","Municipality",NA,NA
272,33,"BRA","Brazil",5,"Bahia",272,"Camacan","Município","Municipality",NA,NA
273,33,"BRA","Brazil",5,"Bahia",273,"Camamu","Município","Municipality",NA,NA
274,33,"BRA","Brazil",5,"Bahia",274,"Campo Alegre de Lourdes","Município","Municipality",NA,NA
275,33,"BRA","Brazil",5,"Bahia",275,"Campo Formoso","Município","Municipality",NA,NA
276,33,"BRA","Brazil",5,"Bahia",276,"Canápolis","Município","Municipality",NA,NA
277,33,"BRA","Brazil",5,"Bahia",277,"Canarana","Município","Municipality",NA,NA
278,33,"BRA","Brazil",5,"Bahia",278,"Canavieiras","Município","Municipality",NA,NA
279,33,"BRA","Brazil",5,"Bahia",279,"Candeal","Município","Municipality",NA,NA
280,33,"BRA","Brazil",5,"Bahia",280,"Candeias","Município","Municipality",NA,NA
281,33,"BRA","Brazil",5,"Bahia",281,"Candiba","Município","Municipality",NA,NA
282,33,"BRA","Brazil",5,"Bahia",282,"Cansanção","Município","Municipality",NA,NA
283,33,"BRA","Brazil",5,"Bahia",283,"Canudos","Município","Municipality",NA,NA
284,33,"BRA","Brazil",5,"Bahia",284,"Capela do Alto Alegre","Município","Municipality",NA,NA
285,33,"BRA","Brazil",5,"Bahia",285,"Capim Grosso","Município","Municipality",NA,NA
286,33,"BRA","Brazil",5,"Bahia",286,"Caraíbas","Município","Municipality",NA,NA
287,33,"BRA","Brazil",5,"Bahia",287,"Caravelas","Município","Municipality",NA,NA
288,33,"BRA","Brazil",5,"Bahia",288,"Cardeal da Silva","Município","Municipality",NA,NA
289,33,"BRA","Brazil",5,"Bahia",289,"Carinhanha","Município","Municipality",NA,NA
290,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova","Município","Municipality",NA,NA
291,33,"BRA","Brazil",5,"Bahia",291,"Castro Alves","Município","Municipality",NA,NA
292,33,"BRA","Brazil",5,"Bahia",292,"Catolândia","Município","Municipality",NA,NA
293,33,"BRA","Brazil",5,"Bahia",293,"Catu","Município","Municipality",NA,NA
294,33,"BRA","Brazil",5,"Bahia",294,"Caturama","Município","Municipality",NA,NA
295,33,"BRA","Brazil",5,"Bahia",295,"Central","Município","Municipality",NA,NA
296,33,"BRA","Brazil",5,"Bahia",296,"Chorrochó","Município","Municipality",NA,NA
297,33,"BRA","Brazil",5,"Bahia",297,"Cipó","Município","Municipality",NA,NA
